Date,Tweet,YYYY,sentiment
2020-10-07 21:11:48+00:00,@IheartTesla @alex_avoigt @mike_zimon @WholeMarsBlog döner kebab,2020,neu
2020-10-07 16:10:04+00:00,@tesladri @ChananBos @raytech247 @WholeMarsBlog The crash absorption rails can be cut off &amp; replaced with a bolted part for collision repair,2020,neu
2020-10-07 16:02:53+00:00,"@flcnhvy @teslaownersSV @raytech247 @WholeMarsBlog That would be like licensing Battlestar Galactica. Actually building continuously evolving gargantuan factories is the hard part. Lots of people who worked at Tesla Gigafactories now work at competitors, but none of those companies have made one.",2020,neg
2020-10-07 15:52:36+00:00,"@teslaownersSV @raytech247 @WholeMarsBlog Yes, the Gigafactory is the hardest &amp; most critical product",2020,pos
2020-10-07 15:31:48+00:00,@raytech247 @WholeMarsBlog Even GM &amp; Chrysler went bankrupt in 2009. Ford and Tesla are the only US car companies that have avoided bankruptcy.,2020,neu
2020-10-07 15:30:06+00:00,"@raytech247 @WholeMarsBlog The Model 3 production ramp was sheer agony for two years, but that was do or die for Tesla. No US car company has reached high volume production with sustained free cash flow in ~100 years. Hundreds of car startups all died or were absorbed for peanuts by big three.",2020,pos
2020-10-07 13:50:59+00:00,@SamTalksTesla @SpaceX Much sooner,2020,pos
2020-10-06 16:11:19+00:00,@DirtyTesla @SpaceX It will soon,2020,neu
2020-10-05 23:42:20+00:00,"Turn volume to 11 &amp; play Powerglide in your Tesla 

https://t.co/l07Yc02P7g",2020,neu
2020-10-05 23:25:24+00:00,@teslaownersSV FSD will solve these issues,2020,neu
2020-10-05 23:22:49+00:00,"Music volume on a Tesla goes to 11, because it’s louder than 10

https://t.co/ab5hAMo3EN",2020,neu
2020-10-05 20:10:51+00:00,"@SamTalksTesla @teslaownersSV @PPathole @RationalEtienne @stevenmarkryan @Kristennetten @WholeMarsBlog Pretty wild, considering that Exxon was the most valuable company in the word when we went public 10 years ago",2020,pos
2020-10-04 03:11:58+00:00,@Model3teslaJ Coming soon,2020,neu
2020-10-03 04:51:31+00:00,@teslaownersSV @SpaceX Vector-space bird’s eye view coming with FSD,2020,neu
2020-10-02 18:10:23+00:00,@Mike94160775 @Tesla @ElectrekCo @Teslarati Glad you’re ok!,2020,pos
2020-10-02 17:42:21+00:00,@Sofiaan @Tesla Haha,2020,pos
2020-10-02 07:33:42+00:00,@amoghbhushan @TeslaClubIN @WholeMarsBlog @MKBHD Thanks for waiting!,2020,pos
2020-10-02 07:32:02+00:00,@TeslaClubIN @WholeMarsBlog @MKBHD Next year for sure,2020,pos
2020-10-01 23:53:14+00:00,@officialalishap @flcnhvy @Tesla Glad to hear your Mom is ok,2020,pos
2020-10-01 19:24:53+00:00,@somi_teslagirl @Model3Owners @FutureJurvetson @CFS_energy @CUP_Plasma @MIT The new heat pump in Model Y is what really makes the difference in cold weather,2020,neg
2020-09-29 11:41:04+00:00,@SamTalksTesla Maybe we used too many magenta spotlights,2020,pos
2020-09-29 00:20:37+00:00,@ValaAfshar @Tesla Having a low center of gravity makes a world of difference to safety,2020,neg
2020-09-28 07:48:51+00:00,"@teslavibes That’s total market, not all Tesla. We do see Tesla reaching 20M vehicles/year probably before 2030, but that requires consistently excellent execution.",2020,pos
2020-09-28 00:58:18+00:00,"@brian_heide @Tesla What about a heavy duty, paintball machine gun mounted on the bed rails?",2020,neg
2020-09-26 23:28:00+00:00,"@TeslaGong @DrSallyL @sydney_ev @_TeslaTom @TeslaStraya @outbacktesla @ev_outback @Michael01996367 @cvanderstock @teslaownersau @AhillfromOZ @rjo71342 @EVHQ2 @michadru29 @DunkenKBliths If it passes Australian regulations, then sure",2020,pos
2020-09-26 20:22:47+00:00,"@Kristennetten Totally up to you, but if you head to a Tesla delivery center near you &amp; maybe help out new owners, that would be cool",2020,pos
2020-09-26 19:44:56+00:00,"Thanks Tesla Team for great work on deliveries! For new owners, we super appreciate accommodating us on delivery timing! Definitely one of our toughest quarters in global logistics.",2020,pos
2020-09-23 08:15:50+00:00,@tobyliiiiiiiiii @Tesla Roadster will be better,2020,pos
2020-09-22 23:23:49+00:00,@teslaownersSV cgi irl,2020,neu
2020-09-22 21:02:01+00:00,@tobyliiiiiiiiii @CARandDRIVER @Tesla Haha,2020,pos
2020-09-21 20:56:52+00:00,"Important note about Tesla Battery Day unveil tomorrow. This affects long-term production, especially Semi, Cybertruck &amp; Roadster, but what we announce will not reach serious high-volume production until 2022.",2020,pos
2020-09-21 20:27:42+00:00,@singing__surfer I’m pretty sure Tesla could do a much better autocorrect. The bar is so low haha.,2020,pos
2020-09-20 23:22:50+00:00,@llamaa35079089 @ID_AA_Carmack @Tesla You really want waypoints this much?,2020,pos
2020-09-20 03:33:30+00:00,@SavedTesla @peterdog15 Shaped like a diamond &amp; aligned on true north,2020,pos
2020-09-19 17:02:50+00:00,@teslaownersSV @Model3Owners @TrungTPhan Felt I had done enough on the Internet (Zip2 &amp; PayPal) that my work would be useful to others. Needed to get going on accelerating sustainable energy &amp; making life multiplanetary.,2020,pos
2020-09-19 16:47:57+00:00,@Model3Owners @TrungTPhan It took an utterly insane amount of work to move the SpaceX &amp; Tesla success probabilities above ~zero,2020,neg
2020-09-19 16:30:56+00:00,"@TrungTPhan To be frank, in the early days, I thought there was &gt;90% chance that both SpaceX &amp; Tesla would be worth $0. The press &amp; aerospace / automotive industry at the time (correctly) agreed with me.",2020,pos
2020-09-17 08:04:35+00:00,@Teslarati It will be very insane,2020,neg
2020-09-16 20:18:25+00:00,Fallout Shelter is on your Tesla. Tap the Entertainment button.,2020,neu
2020-09-16 07:59:55+00:00,@tesladri @ID_AA_Carmack @lexfridman Should be happening soon,2020,neu
2020-09-15 20:17:34+00:00,@jackfarrington @Tesla Good point,2020,pos
2020-09-15 00:42:48+00:00,@teslavibes Couldn’t agree more — major software improvements are already in place to extend its life &amp; more coming,2020,pos
2020-09-12 15:20:45+00:00,"@brandonbernicky @WholeMarsBlog Releasing private beta in 2 to 4 weeks, public beta (early access owners who opt in) 4 to 6 weeks after that, then all US Tesla owners mid December. Above schedule is contingent upon not encountering major unexpected setbacks.",2020,pos
2020-09-10 21:49:27+00:00,Bitte arbeiten Sie bei Tesla Giga Berlin! Es wird super Spaß machen!! https://t.co/FcNoPr2oII,2020,pos
2020-09-10 21:02:15+00:00,@MonicaLewinsky Try a Tesla &amp; you’re welcome to give it back if you decide you prefer a Subaru,2020,pos
2020-09-10 03:26:59+00:00,"@DisruptResearch Tesla is best understood as a collection of about a dozen startups, mostly in series, increasingly in parallel. Every product line &amp; new production system was invented. Instead of playing chess with the same pieces as everyone else, create new pieces.",2020,pos
2020-09-10 03:12:44+00:00,@DisruptResearch Tesla R&amp;D productivity is exceptionally good due to the caliber of engineering talent,2020,pos
2020-09-09 21:09:06+00:00,Tesla Model S &amp; X have hospital-grade (HEPA) air filters. 3 &amp; Y are really good too. This has a big effect on health. https://t.co/48s5D3IfWs,2020,pos
2020-09-09 17:15:12+00:00,"@RBReich All Tesla workers also get stock, so their compensation increased proportionately. You are a modern day moron.",2020,neg
2020-09-09 00:47:59+00:00,"@Teslarati Rawlinson didn’t design Model S. Prototype was done before he joined &amp; he left us in the lurch just as things got tough, which was not cool. He did make some contributions to body/chassis engineering, but not to powertrain, battery, electronics or software.",2020,neg
2020-09-07 22:46:50+00:00,"If you bombard Earth with enough photons, eventually it emits a Tesla (AK)",2020,neu
2020-09-03 21:54:47+00:00,@sara_boutall @Tesla 🤣🤣,2020,neu
2020-09-02 23:46:27+00:00,@StefanTPeterson @Tesla Trust ur butt haha,2020,pos
2020-09-01 01:37:40+00:00,@teslaownersSV @justpaulinelol https://t.co/0CKVHrmtf1,2020,neu
2020-09-01 01:36:45+00:00,@teslaownersSV @justpaulinelol https://t.co/QoBVXGQ8Fz,2020,neu
2020-08-30 18:21:39+00:00,"@SamTalksTesla @Teslarati If some company has solved a useful thing that we can just buy, that would be great! It’s so much work to create our own tech. We develop new tech, because we have to, not because we want to.",2020,pos
2020-08-30 17:54:20+00:00,"@Teslarati Tesla Germany designed &amp; built the vaccine RNA printers for CureVac, but, subject to some CureVac IP, they could be made for other companies too",2020,neg
2020-08-30 16:16:00+00:00,"@teslaownersSV @justpaulinelol Yeah, he sent it to me through a mutual physics prof friend at Caltech/CERN. Very basic stuff. https://t.co/CI2DZEGjcB",2020,neu
2020-08-30 14:41:30+00:00,"@kulpability @tlowdon @EthicalSkeptic One person at Tesla (out of 60,000) was hospitalized in serious condition (he caught cov2 at home, not work), no deaths. I called his wife &amp; Hayward hospital to make sure he was getting the right treatment, but which he was.",2020,pos
2020-08-30 14:28:18+00:00,"@tlowdon @EthicalSkeptic Some of the tests we initially tried at Tesla were ~50% false positive, including some from major medical device companies. Too many testing methods were approved too quickly. Wouldn’t blame the FDA, though. Public was demanding fast test approval.",2020,pos
2020-08-28 06:56:58+00:00,"@flcnhvy @DJSnM Neuralink this month &amp; Tesla next month, SpaceX probably October. We will have made a lot of progress by then. Might have a prototype booster hop done by then.",2020,neu
2020-08-28 02:44:17+00:00,@GerberKawasaki @Tesla Thanks to a smart and hardworking team at Tesla. These sure are wild times …,2020,pos
2020-08-27 22:03:29+00:00,@Teslarati Much appreciated. This was a serious attack.,2020,neg
2020-08-26 21:10:28+00:00,@Teslarati Tesla brake lights are powered by a miniverse inside a microverse https://t.co/aduoTl537T,2020,neu
2020-08-26 17:02:32+00:00,"@Erdayastronaut @Tesla No, we’re focused on developing new products &amp; scaling production",2020,pos
2020-08-24 22:34:35+00:00,@tesla_addicted @Erdayastronaut No &amp; not possible at this scale,2020,neu
2020-08-20 19:11:02+00:00,More fun games coming soon to ur Tesla https://t.co/zBdYGOuHsz,2020,pos
2020-08-20 08:17:54+00:00,New Tesla feature coming that enables your car to play snake jazz or Polynesian elevator music through its outside speakers wherever you go,2020,pos
2020-08-19 19:33:33+00:00,"@TeslaTested That’s an error in Canada. The lease payment is specifically lower than loan financing, as Tesla expects to repossess the car. This is essentially a bet on residual value. If you believe residual value will rise, buy on loan, if you think it will drop, then lease.",2020,neu
2020-08-18 23:22:56+00:00,"@Teslarati We really need a bigger one, so adults can squeeze in too. Guaranteed to make a party more fun. Works well with flamethrowers!",2020,pos
2020-08-17 04:58:20+00:00,@PPathole The “early investor” part of Tesla is wrong. That bs has been pushed by Eberhard (worst person I’ve ever worked with and that’s saying something!) for years.,2020,neg
2020-08-16 17:52:25+00:00,"@EuricSanti @luisabinader @Tesla Thank you, Tesla is most honored!",2020,pos
2020-08-15 20:10:02+00:00,"@flcnhvy @ICannot_Enough @Tesla This is out of our hands, so hard to predict. Maybe on order of 10 billion km of real world driving will be enough to convince regulators.",2020,neg
2020-08-15 20:05:47+00:00,"@teslaownersSV @PPathole @ICannot_Enough @flcnhvy @Tesla A lot of work remains. Technically, we have it working in sim with FPGAs at ~0.01% capability. This will be a true supercomputer.",2020,pos
2020-08-15 20:01:14+00:00,@PPathole @ICannot_Enough @flcnhvy @Tesla Dojo is still being built. Maybe a year or so from V1.0.,2020,neu
2020-08-15 19:56:38+00:00,"@ICannot_Enough @flcnhvy @Tesla Autopilot was trapped in a local maximum, labeling single camera images uncorrelated in time. Now, it is not.",2020,neg
2020-08-15 19:49:41+00:00,@ICannot_Enough @flcnhvy @Tesla Your insights over the years have been excellent. That’s approximately right.,2020,pos
2020-08-15 19:46:11+00:00,@teslaownersSV Ok,2020,pos
2020-08-14 20:58:40+00:00,@flcnhvy @teslaownersSV Exactly,2020,pos
2020-08-14 20:58:16+00:00,"@Kristennetten @teslaownersSV @Erdayastronaut Also definitely coming haha. Will only be on relatively recent cars, as we didn’t have an outside speaker until about a year ago. Can change inside sound easily.",2020,pos
2020-08-14 20:56:27+00:00,"@vicentes @teslaownersSV @Erdayastronaut Sorry, this is embarrassingly late. Two factor authentication via sms or authenticator app is going through final validation right now.",2020,neg
2020-08-14 20:33:15+00:00,Tesla is developing a NN training computer called Dojo to process truly vast amounts of video data. It’s a beast! Please consider joining our AI or computer/chip teams if this sounds interesting.,2020,pos
2020-08-14 20:30:31+00:00,@Teslarati More software improvements coming,2020,pos
2020-08-14 18:59:14+00:00,"@viktaur27 @Teslarati The rate of improvement from original GPT to GPT-3 is impressive. If this rate of improvement continues, GPT-5 or 6 could be indistinguishable from the smartest humans. Just my opinion, not an endorsement. I left OpenAI 2 to 3 years ago. Am a neutral outsider at this point.",2020,pos
2020-08-14 18:51:24+00:00,@Teslarati Tesla team is working hard on increasing Powerwall production,2020,neg
2020-08-14 07:33:51+00:00,@Teslarati This is important,2020,pos
2020-08-12 14:28:34+00:00,@Teslarati No surprise,2020,neu
2020-08-11 22:19:28+00:00,@Teslarati Aiming to make it super fun!,2020,pos
2020-08-11 18:36:28+00:00,@Teslarati A little toastier each flight,2020,neg
2020-08-11 01:34:34+00:00,"@Mark_Goldberg_ @Tesla One day soon, I will wear this outfit https://t.co/T0SnF4UgYK",2020,neu
2020-08-11 01:33:58+00:00,@Mark_Goldberg_ @Tesla I was trying to channel Herb Tarlek from WKRP https://t.co/0RC72S0ZAY,2020,neu
2020-08-11 01:29:45+00:00,@Mark_Goldberg_ @Tesla Note the fabulous plaid jacket &amp; gingham shirt combo 🤣,2020,pos
2020-08-09 19:00:40+00:00,@SamTalksTesla Working on my Mom’s cousin’s farm in Saskatchewan at age 17. I think we did a barn-raising that day.,2020,neu
2020-08-08 21:44:33+00:00,"@PPathole @BernieSanders Over time, since we give all employees shares, my ownership is diluted automatically. From the first financing round, where I owned ~60% of Tesla to today at ~20%, it has declined by a factor of 3.",2020,pos
2020-08-08 19:44:33+00:00,"@BernieSanders And why aim your attacks at Tesla, when we’re doing more than any other company on Earth to advance green/sustainable energy? Have you read the news? https://t.co/34tzBk5TIv",2020,pos
2020-08-08 19:25:59+00:00,"@WR4NYGov @BernieSanders Good analysis. He also includes a govt loan for high efficiency vehicles that Tesla paid back with interest several years, unlike other auto companies.",2020,pos
2020-08-07 18:03:14+00:00,@RenataKonkoly @TimothyBuffett @Teslarati @JaneidyEve Ok,2020,pos
2020-08-07 17:52:23+00:00,"@TimothyBuffett @Teslarati Apart from failing to quarantine elderly/at-risk people early (a mistake they recognize), they were right",2020,pos
2020-08-07 17:48:33+00:00,@Teslarati https://t.co/kogvN4rMJ8,2020,neu
2020-08-07 02:41:09+00:00,@Teslarati This is gonna be great,2020,pos
2020-07-30 06:39:30+00:00,@WholeMarsBlog @PPathole Yeah. Display will also soon render Teslas specifically as their model &amp; color instead of as a generic sedan/SUV. Has potential for a fun punch buggy sort of game.,2020,neg
2020-07-30 06:24:08+00:00,@PPathole Sounds like he doesn’t realize Tesla makes the vaccine machine for CureVac,2020,neu
2020-07-30 03:37:18+00:00,@mkarolian @Tesla Thanks for letting me know. Will dig into it.,2020,pos
2020-07-29 07:07:28+00:00,"@Teslarati Should add a few miles of range, more in slow traffic",2020,neg
2020-07-29 00:18:39+00:00,@jgrano305 @TeslaOwnersNBay Haha no one can ever have our top secret fart technology!!,2020,pos
2020-07-29 00:17:17+00:00,@TeslaOwnersNBay 💕 💕,2020,neu
2020-07-29 00:10:24+00:00,@sam_lopezXx @Teslarati Sure,2020,pos
2020-07-29 00:08:41+00:00,"@Teslarati Tesla is open to licensing software and supplying powertrains &amp; batteries. We’re just trying to accelerate sustainable energy, not crush competitors!",2020,neu
2020-07-27 19:17:41+00:00,@Teslarati Sounds great,2020,pos
2020-07-27 02:31:23+00:00,@SamTalksTesla That’s me! Haha,2020,pos
2020-07-26 21:36:25+00:00,@Teslarati Whoa cool,2020,pos
2020-07-26 20:46:06+00:00,@flcnhvy @Ghost_TeslaPhx @28delayslater @CrewTesla @jrosinski97 @marc_benton @ray4tesla Yes,2020,neu
2020-07-26 20:33:06+00:00,@Ghost_TeslaPhx @28delayslater @CrewTesla @jrosinski97 @marc_benton @ray4tesla Not impossible,2020,pos
2020-07-26 02:04:01+00:00,@teslaownersSV @PPathole @maureendowd Ring of Fire https://t.co/gSJ3Np4CAP,2020,neu
2020-07-26 02:01:37+00:00,@iliketeslas @PJHORNAK @RandyVegetables I know! Congratulations to the people of Bolivia 🇧🇴!!,2020,neu
2020-07-26 01:55:54+00:00,@RandyVegetables Some of whom seriously think Tesla toppled the Bolivian govt (sigh) https://t.co/yC5gaa12DW,2020,neg
2020-07-25 10:04:25+00:00,@teslacn Tesla will add a power lift gate at no cost,2020,neu
2020-07-24 14:39:07+00:00,"Tesla solar panels are $1.49/Watt 
https://t.co/5LpLhqgAzw",2020,neu
2020-07-24 14:12:12+00:00,@realDonaldTrump @Tesla Thank you on behalf of the Tesla team. We look forward to building Giga Texas!,2020,neu
2020-07-24 02:14:28+00:00,@teslaownersSV @cleantechnica That’s a great idea!,2020,pos
2020-07-23 23:55:59+00:00,"@Tesla We are actually looking for revolutionary actuaries for Tesla Insurance! Please inquire, if interested.",2020,pos
2020-07-23 11:58:14+00:00,@LudaLisl @Tesla Can’t emphasize this enough,2020,neu
2020-07-23 11:57:03+00:00,@tomosman @Tesla Absolutely,2020,pos
2020-07-22 05:44:01+00:00,"@teslatrey We need to finish upgrading Autopilot to 4D vs ~2.5D, then it will go up very steep slopes",2020,pos
2020-07-21 17:09:13+00:00,"@SamTalksTesla Sometimes, that’s how I feel too!",2020,neu
2020-07-21 16:49:47+00:00,@PPathole @Teslarati @BocaChicaGal Will attempt to fly later this week,2020,pos
2020-07-21 16:33:19+00:00,@glenn22x @Teslarati @BocaChicaGal Yes,2020,neu
2020-07-21 16:31:02+00:00,"@Teslarati @BocaChicaGal We’re rapidly changing alloy constituents &amp; forming methods, so traditional names like 304L will become more of an approximation",2020,pos
2020-07-19 19:23:50+00:00,@bar2_t @JoeBangles11 @Teslarati Stilton,2020,neu
2020-07-19 18:55:08+00:00,@Teslarati Important to service very high latitudes,2020,pos
2020-07-19 18:08:46+00:00,@teslaownersSV @stephenpallotta Will discuss on Wed earnings call. Lots to talk about!,2020,neu
2020-07-19 02:47:27+00:00,"@teslaownersSV @waitbutwhy It’s not really set up for tours, but maybe it should",2020,neg
2020-07-15 05:42:49+00:00,@teslaownersSV @Kristennetten Sure,2020,pos
2020-07-15 01:54:41+00:00,@GerberKawasaki Great work by Tesla software engineering,2020,pos
2020-07-14 18:53:47+00:00,@TeslaAircraft @flcnhvy @Tesla Exactly,2020,pos
2020-07-14 18:48:22+00:00,"@WholeMarsBlog Tesla Autopilot was literally named after the term used in aviation. Also, what about Autobahn!?",2020,neu
2020-07-14 18:45:41+00:00,"@teslaownersSV @engineers_feed The strength &amp; perseverance of the people of Tesla, despite facing extreme difficulties",2020,neg
2020-07-14 18:42:01+00:00,@engineers_feed Playable on any Tesla!,2020,neu
2020-07-14 18:41:25+00:00,@EfficiencyLast @jaminwestby @teslaownersSV @jgrano305 @TeslaratiTeam @Teslarati Should do this automatically,2020,neu
2020-07-14 07:28:03+00:00,@Teslarati Cute,2020,pos
2020-07-14 01:10:26+00:00,@davidtayar5 @TeslaLisa @SteveHamel16 @vincent13031925 @S_Padival @BarkMSmeagol @annerajb @PJHORNAK @WPipperger @EcoHeliGuy Wow,2020,pos
2020-07-13 02:26:31+00:00,"@TeslaTn @jgrano305 @TeslaratiTeam @Teslarati @DollyParton Yes, in plan. Superchargers and public high power wall connectors will keep growing exponentially every year.",2020,pos
2020-07-13 02:21:36+00:00,@ChrisJCav @jgrano305 @TeslaratiTeam @Teslarati 👀,2020,neu
2020-07-13 02:20:20+00:00,@jaminwestby @teslaownersSV @jgrano305 @TeslaratiTeam @Teslarati I think so,2020,neu
2020-07-13 02:19:54+00:00,"@jgrano305 @TeslaratiTeam @Teslarati Doing range testing now. Number will be significantly higher than 300. Extremely good for any EV, especially an SUV.",2020,pos
2020-07-13 02:17:39+00:00,"@jgrano305 @TeslaratiTeam @Teslarati We have reduced pricing on Model Y LR dual motor &amp; will offer a LR single motor Y in a few months, which improves affordability, while still keeping the product excellent",2020,pos
2020-07-13 02:08:48+00:00,@vicentes @TeslaratiTeam @Teslarati It may be able to reach 250kW at low states of charge,2020,pos
2020-07-13 02:04:31+00:00,"@jgrano305 @TeslaratiTeam @Teslarati No, as range would be unacceptably low (&lt; 250 mile EPA)",2020,neu
2020-07-13 02:02:10+00:00,"@TeslaratiTeam @Teslarati We had to increase some wire thicknesses in S/X to reduce resistive heating. Technically, won’t be quite 1000 mph charging, as X especially is much bigger than 3.",2020,neu
2020-07-13 01:50:31+00:00,@MightyTesla @SamTalksTesla @ElonsWorld @Nikola_Truth @WholeMarsBlog @RenataKonkoly @stevenmarkryan @vincent13031925 @HyperChangeTV @TeslaPodcast Hell of a ride!,2020,neu
2020-07-10 18:46:46+00:00,@RationalEtienne @flcnhvy @PPathole @IheartTesla Death is the loss of information,2020,neu
2020-07-10 18:00:42+00:00,@thatt3slaguy @flcnhvy @PPathole @IheartTesla Earning power post augmentation would easily pay for itself (if that’s even necessary). This is the best thing I can think of to ensure that collective human will decides the future.,2020,pos
2020-07-10 17:52:18+00:00,@flcnhvy @PPathole @IheartTesla Absolutely,2020,pos
2020-07-10 17:02:28+00:00,@TeslaParaTodos @EvaFoxU @Tesla 👀,2020,neu
2020-07-10 16:53:32+00:00,@mjkapkan @EvaFoxU @Tesla Probably a good one to design &amp; engineer in Germany,2020,pos
2020-07-10 16:50:15+00:00,@blue_bnd @EvaFoxU @Tesla Even more,2020,pos
2020-07-10 16:49:34+00:00,@Techgnostik @EvaFoxU @Tesla Ok,2020,pos
2020-07-10 16:48:11+00:00,@scr00chy @EvaFoxU @Tesla 👀,2020,neu
2020-07-10 16:47:02+00:00,@EvaFoxU @Tesla Berlin Model Y is the one to watch. That is a revolution in automotive body engineering (finally).,2020,neu
2020-07-10 08:38:25+00:00,@PPathole @IheartTesla For sure. This is both great &amp; terrifying. Everything we’ve ever sensed or thought has been electrical signals. The early universe was just a soup of quarks &amp; leptons. How did a very small piece of the Universe start to think of itself as sentient?,2020,pos
2020-07-10 07:13:14+00:00,"@IheartTesla No easy way to answer this in a tweet, but helping with dire brain injuries is our first priority. Details Aug 28.",2020,pos
2020-07-09 07:35:34+00:00,@TeslaGong @PPathole Samwise Gamgee,2020,neu
2020-07-09 07:04:07+00:00,@AusTeslaOwners Sure,2020,pos
2020-07-08 23:13:09+00:00,@vincent13031925 @teslacn @EvaFoxU Tesla China team is awesome!,2020,pos
2020-07-07 20:20:28+00:00,"@valleyhack Essentially. Long-term purpose of my Tesla stock is to help make life multiplanetary to ensure it’s continuance. The massive capital needs are in 10 to 20 years. By then, if we’re fortunate, Tesla’s goal of accelerating sustainable energy &amp; autonomy will be mostly accomplished.",2020,pos
2020-07-06 09:57:34+00:00,"@Teslarati Coming soon, our battle with Big Tequila! It’s real.",2020,pos
2020-07-06 08:03:06+00:00,@ajtourville @TeslaratiApp @Teslarati That would be next-level 🤣🤣,2020,neu
2020-07-06 07:06:25+00:00,@TeslaratiApp @Teslarati I bought a pair of XL,2020,neu
2020-07-05 20:53:44+00:00,@RationalEtienne @teslaownersSV @flcnhvy Yeah!,2020,neu
2020-07-05 20:51:36+00:00,@teslaownersSV @flcnhvy Lord of the Rings,2020,neu
2020-07-05 20:50:59+00:00,@teslaownersSV @flcnhvy Sure :),2020,pos
2020-07-05 18:33:53+00:00,"@spaceguy_24 @teslaownersSV @EvaFoxU @cnunezimages @Tesla Yeah, but first we need to finish Giga Berlin and a second US Giga to serve eastern half of North America",2020,pos
2020-07-04 07:38:21+00:00,"@PPathole @SamTalksTesla Yes. Green card (permanent residency) is fine too for SpaceX, according to ITAR rules.",2020,pos
2020-07-04 07:10:02+00:00,"@HassanAesthetic Yeah, Tesla app would enable you to release your car into the fleet &amp; summon it back at will",2020,neu
2020-07-04 07:07:46+00:00,"@SamTalksTesla Directly, my companies employ roughly 65,000 people. However, there is a massive global supply &amp; logistics chain that employs 4 to 5 times that number.",2020,neu
2020-07-04 07:02:53+00:00,"@teslaownersSV RWD is slightly more efficient, but dual motor AWD is faster &amp; more agile",2020,pos
2020-07-04 04:46:58+00:00,Congrats Tesla Team — U ROK!! https://t.co/lW7Ist98IY,2020,neu
2020-07-04 04:11:53+00:00,"@StarofElysium @SamTalksTesla @RationalEtienne @chrish7985 @rlyrlysryDave I don’t have an “emerald mine”, nor was I given free money from anyone, inheritance or otherwise. Ashlee Vance interviewed hundreds of people. Ask him. https://t.co/M63NjiKkw2",2020,pos
2020-07-04 03:56:58+00:00,@GovStitt @Tesla @BearAgencyGroup @signal_factory Thanks for hosting me in Tulsa today!,2020,pos
2020-07-04 02:24:39+00:00,"@WholeMarsBlog @tesla_truth Greenspan is crackers, bananas, barky &amp; ten cards short of a full deck",2020,pos
2020-07-04 00:39:47+00:00,"@EvaFoxU @Tesla Others will probably pass human trials first, but this machine is pretty special for generalized vaccine production. Was originally intended for rabies, which is a very tricky virus.",2020,pos
2020-07-04 00:11:44+00:00,@EverydayElon @Barringtonamy @TeslaTested @teslaownersSV @kimbal Interesting,2020,pos
2020-07-04 00:00:22+00:00,@teslaownersSV @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Coming soon,2020,neu
2020-07-03 23:47:20+00:00,@EverydayElon @TeslaTested @teslaownersSV @kimbal HCL appears to be effective when used early https://t.co/d27STax48L,2020,pos
2020-07-03 23:34:17+00:00,"@Lockl34r @Tesla Unfortunately, there are thousands of automotive design rule differences between US &amp; EU, including completely different charge ports. Gets worse every year. Not our choice.",2020,neg
2020-07-03 23:27:13+00:00,@TeslaTested @teslaownersSV @kimbal There’s that too. Deaths should be broken out as died with vs died of.,2020,neg
2020-07-03 23:21:10+00:00,@teslaownersSV @kimbal Deaths continue to trend down https://t.co/FsZNwkvs1H,2020,neg
2020-07-03 06:41:05+00:00,@ChrisMacFarland @Tesla Thanks!,2020,pos
2020-07-02 20:06:28+00:00,Thanks Tesla owners &amp; investors! Love you!! We will work super hard to earn your trust &amp; support. https://t.co/6mgcmlLTsA,2020,pos
2020-07-02 19:25:49+00:00,@SamTalksTesla Not bad,2020,pos
2020-07-02 18:40:47+00:00,Tesla will make fabulous short shorts in radiant red satin with gold trim,2020,pos
2020-07-02 17:08:45+00:00,@eugenelee3 @Teslarati I tried to warn them … 😢,2020,neu
2020-07-02 16:25:08+00:00,@truth_tesla @bipulh Lithium is common. Hard part is turning lithium salt or clay into extremely pure LiOH.,2020,neg
2020-07-02 06:41:02+00:00,"@Kristennetten @SamTalksTesla @tlowdon @daniellevitt22 Yes, at Tesla Grohmann",2020,neu
2020-07-02 06:37:34+00:00,"@SamTalksTesla @tlowdon @daniellevitt22 Tesla, as a side project, is building RNA microfactories for CureVac &amp; possibly others",2020,neu
2020-07-02 06:36:29+00:00,"@SamTalksTesla @tlowdon @daniellevitt22 In principle, I think synthetic RNA (and DNA) has amazing potential. This basically makes the solution to many diseases a software problem.",2020,pos
2020-07-02 04:01:32+00:00,"@TeslaOwnersEBay @WholeMarsBlog @romanhistory1 @HardcoreHistory A lot of functionality will happen all at once when we transition to the new software stack. Most likely, it will be releasable in 2 to 4 months. Then it’s a question of what functionality is proven safe enough to enable for owners.",2020,pos
2020-07-01 22:22:35+00:00,@mojosusan @GovStitt @Tesla I love Texas! Starship production complex is in Boca Chica &amp; SpaceX engine development has been in McGregor for almost 18 years.,2020,pos
2020-07-01 22:12:36+00:00,"@GovStitt @Tesla Wow, I’ve never seen this level of support! Out of respect, seems like I should at least visit.",2020,neg
2020-07-01 19:30:36+00:00,"Tesla Impact Report (repost). We do everything humanly possible to source materials &amp; produce sustainable energy cars, batteries &amp; solar ethically. Suggestions for improvement are always appreciated.

https://t.co/WCemMJ44um",2020,pos
2020-07-01 03:44:31+00:00,@TeslaGong @EvaFoxU Worth discussing at annual shareholders meeting,2020,pos
